,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,address,postcode,state,country,property_valuation
3574,12597,97,2210,2017-03-19,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,0092-11-07 00:00:00,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,N,No,5.0,34,2 Goodland Lane,3977,VIC,Australia,5
3575,14857,77,2210,2017-07-12,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,0112-05-10 00:00:00,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,N,No,5.0,34,2 Goodland Lane,3977,VIC,Australia,5
3576,15817,0,2210,2017-12-03,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,0104-02-09 00:00:00,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,N,No,5.0,34,2 Goodland Lane,3977,VIC,Australia,5
3577,17688,23,2210,2017-07-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,0099-12-17 00:00:00,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,N,No,5.0,34,2 Goodland Lane,3977,VIC,Australia,5
3578,18399,4,2210,2017-07-31,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,0099-12-18 00:00:00,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,N,No,5.0,34,2 Goodland Lane,3977,VIC,Australia,5
3579,982,3,147,2017-01-13,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0106-05-12 00:00:00,Rea,Pattrick,Female,32,1973-12-06,Analog Circuit Design manager,Health,Mass Customer,N,Yes,10.0,46,12375 Cambridge Pass,2065,NSW,Australia,11
3580,7221,83,147,2017-09-20,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,0092-08-05 00:00:00,Rea,Pattrick,Female,32,1973-12-06,Analog Circuit Design manager,Health,Mass Customer,N,Yes,10.0,46,12375 Cambridge Pass,2065,NSW,Australia,11
3581,7414,30,147,2017-09-11,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,0107-05-24 00:00:00,Rea,Pattrick,Female,32,1973-12-06,Analog Circuit Design manager,Health,Mass Customer,N,Yes,10.0,46,12375 Cambridge Pass,2065,NSW,Australia,11
3582,9563,96,147,2017-06-18,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,0100-12-05 00:00:00,Rea,Pattrick,Female,32,1973-12-06,Analog Circuit Design manager,Health,Mass Customer,N,Yes,10.0,46,12375 Cambridge Pass,2065,NSW,Australia,11
3583,17305,27,147,2017-06-10,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,0098-02-10 00:00:00,Rea,Pattrick,Female,32,1973-12-06,Analog Circuit Design manager,Health,Mass Customer,N,Yes,10.0,46,12375 Cambridge Pass,2065,NSW,Australia,11
3584,18601,63,147,2017-11-26,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,0110-03-10 00:00:00,Rea,Pattrick,Female,32,1973-12-06,Analog Circuit Design manager,Health,Mass Customer,N,Yes,10.0,46,12375 Cambridge Pass,2065,NSW,Australia,11
3585,987,37,2627,2017-11-27,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,0109-03-21 00:00:00,Hildegaard,Gennrich,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,48,383 Little Fleur Circle,2753,NSW,Australia,7
3586,3893,38,2627,2017-08-12,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,0111-06-09 00:00:00,Hildegaard,Gennrich,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,48,383 Little Fleur Circle,2753,NSW,Australia,7
3587,6107,10,2627,2017-10-03,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,0114-03-14 00:00:00,Hildegaard,Gennrich,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,48,383 Little Fleur Circle,2753,NSW,Australia,7
3588,8523,20,2627,2017-05-31,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,0094-07-16 00:00:00,Hildegaard,Gennrich,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,48,383 Little Fleur Circle,2753,NSW,Australia,7
3589,9120,80,2627,2017-11-06,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,0105-08-09 00:00:00,Hildegaard,Gennrich,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,48,383 Little Fleur Circle,2753,NSW,Australia,7
3590,16681,94,2627,2017-06-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,0103-10-12 00:00:00,Hildegaard,Gennrich,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,48,383 Little Fleur Circle,2753,NSW,Australia,7
3591,988,28,1193,2017-11-24,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,0112-04-17 00:00:00,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,34,05 Charing Cross Plaza,2320,NSW,Australia,5
3592,2813,76,1193,2017-02-03,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,0103-10-12 00:00:00,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,34,05 Charing Cross Plaza,2320,NSW,Australia,5
3593,7415,53,1193,2017-05-16,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,0108-08-05 00:00:00,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,34,05 Charing Cross Plaza,2320,NSW,Australia,5
3594,15950,0,1193,2017-06-18,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,0117-11-24 00:00:00,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,N,No,5.0,34,05 Charing Cross Plaza,2320,NSW,Australia,5
3595,989,64,499,2017-01-08,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,0113-05-20 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3596,5245,32,499,2017-07-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,0103-03-24 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3597,6803,75,499,2017-07-01,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,0107-05-24 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3598,8179,2,499,2017-08-09,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,0113-12-04 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3599,10019,84,499,2017-05-17,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,0105-12-20 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3600,11253,97,499,2017-08-25,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,0117-03-31 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3601,12972,13,499,2017-01-22,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,0117-07-11 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3602,13002,30,499,2017-11-05,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,0092-11-10 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3603,15440,33,499,2017-04-14,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,0093-10-12 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3604,16717,29,499,2017-01-06,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,0117-11-24 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3605,16925,32,499,2017-01-16,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,0103-03-24 00:00:00,Dalli,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,N,No,19.0,59,02 Boyd Crossing,3143,VIC,Australia,7
3606,993,15,662,2017-06-23,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,0106-12-09 00:00:00,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,52,74013 Mesta Terrace,3084,VIC,Australia,9
3607,9053,98,662,2017-04-21,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,0105-01-17 00:00:00,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,52,74013 Mesta Terrace,3084,VIC,Australia,9
3608,9317,48,662,2017-03-28,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,0104-07-22 00:00:00,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,52,74013 Mesta Terrace,3084,VIC,Australia,9
3609,10085,50,662,2017-02-17,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,0098-10-05 00:00:00,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,52,74013 Mesta Terrace,3084,VIC,Australia,9
3610,10413,31,662,2017-07-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,0100-07-21 00:00:00,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,52,74013 Mesta Terrace,3084,VIC,Australia,9
3611,16874,3,662,2017-10-05,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0113-09-17 00:00:00,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,52,74013 Mesta Terrace,3084,VIC,Australia,9
3612,19714,35,662,2017-02-05,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,0096-12-19 00:00:00,Bonnibelle,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,52,74013 Mesta Terrace,3084,VIC,Australia,9
3613,994,53,640,2017-11-13,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,0105-08-19 00:00:00,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,44,18 Forest Avenue,2204,NSW,Australia,9
3614,4302,43,640,2017-05-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,0092-07-10 00:00:00,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,44,18 Forest Avenue,2204,NSW,Australia,9
3615,4590,0,640,2017-12-01,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,0096-10-24 00:00:00,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,44,18 Forest Avenue,2204,NSW,Australia,9
3616,6686,22,640,2017-12-03,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,0117-02-05 00:00:00,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,44,18 Forest Avenue,2204,NSW,Australia,9
3617,11775,64,640,2017-07-27,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,0111-08-22 00:00:00,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,44,18 Forest Avenue,2204,NSW,Australia,9
3618,12167,25,640,2017-02-27,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,0094-07-21 00:00:00,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,44,18 Forest Avenue,2204,NSW,Australia,9
3619,14071,59,640,2017-12-20,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,0092-05-06 00:00:00,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,44,18 Forest Avenue,2204,NSW,Australia,9
3620,18803,46,640,2017-04-16,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,0094-04-13 00:00:00,Galvin,O'Keenan,Male,12,1975-07-12,Librarian,Entertainment,High Net Worth,N,Yes,10.0,44,18 Forest Avenue,2204,NSW,Australia,9
3621,995,3,1558,2017-10-05,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0107-05-24 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3622,2126,46,1558,2017-03-03,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,0106-08-11 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3623,4161,94,1558,2017-03-11,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,0108-12-12 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3624,4300,3,1558,2017-05-30,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0103-09-02 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3625,5307,34,1558,2017-05-04,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,0113-06-06 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3626,6894,63,1558,2017-10-16,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,0105-08-19 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3627,10614,89,1558,2017-12-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,0117-07-11 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3628,12218,37,1558,2017-08-22,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,0099-12-18 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3629,17105,93,1558,2017-03-27,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,0092-11-07 00:00:00,Oberon,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,29,07236 Jenifer Point,2763,NSW,Australia,10
3630,996,60,2572,2017-03-16,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,0112-08-25 00:00:00,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0,39,711 Summerview Junction,2075,NSW,Australia,10
3631,3874,27,2572,2017-10-12,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,0100-06-24 00:00:00,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0,39,711 Summerview Junction,2075,NSW,Australia,10
3632,8223,59,2572,2017-08-07,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,0094-07-21 00:00:00,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0,39,711 Summerview Junction,2075,NSW,Australia,10
3633,8955,12,2572,2017-05-12,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,0105-08-19 00:00:00,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0,39,711 Summerview Junction,2075,NSW,Australia,10
3634,12150,75,2572,2017-07-16,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,0107-05-24 00:00:00,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0,39,711 Summerview Junction,2075,NSW,Australia,10
3635,18002,29,2572,2017-03-07,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,0117-11-24 00:00:00,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0,39,711 Summerview Junction,2075,NSW,Australia,10
3636,19075,10,2572,2017-08-18,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,0115-03-05 00:00:00,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0,39,711 Summerview Junction,2075,NSW,Australia,10
3637,19567,40,2572,2017-05-31,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,0107-02-04 00:00:00,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,13.0,39,711 Summerview Junction,2075,NSW,Australia,10
3638,997,59,689,2017-09-19,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,0092-05-06 00:00:00,Hamnet,Berford,Male,91,1966-05-19,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0,54,75826 Bellgrove Trail,3095,VIC,Australia,10
3639,8149,0,689,2017-12-18,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,0101-05-24 00:00:00,Hamnet,Berford,Male,91,1966-05-19,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0,54,75826 Bellgrove Trail,3095,VIC,Australia,10
3640,15624,28,689,2017-03-18,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,0112-04-17 00:00:00,Hamnet,Berford,Male,91,1966-05-19,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0,54,75826 Bellgrove Trail,3095,VIC,Australia,10
3641,1001,33,452,2017-12-06,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,0112-03-17 00:00:00,Natalee,Bamford,Female,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0,60,24919 Artisan Court,3015,VIC,Australia,8
3642,3489,41,452,2017-06-11,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,0113-06-06 00:00:00,Natalee,Bamford,Female,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0,60,24919 Artisan Court,3015,VIC,Australia,8
3643,11058,39,452,2017-04-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,0112-05-10 00:00:00,Natalee,Bamford,Female,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0,60,24919 Artisan Court,3015,VIC,Australia,8
3644,16321,31,452,2017-06-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,0107-11-12 00:00:00,Natalee,Bamford,Female,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0,60,24919 Artisan Court,3015,VIC,Australia,8
3645,18117,91,452,2017-06-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,0104-01-07 00:00:00,Natalee,Bamford,Female,22,1959-08-11,Account Coordinator,Property,Mass Customer,N,Yes,5.0,60,24919 Artisan Court,3015,VIC,Australia,8
3646,1002,52,906,2017-12-14,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,0092-08-05 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3647,2577,80,906,2017-05-02,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,0093-10-03 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3648,4949,84,906,2017-01-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,0093-10-03 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3649,7403,89,906,2017-06-29,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,0107-10-03 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3650,7829,0,906,2017-04-28,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,0116-04-12 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3651,9455,11,906,2017-08-16,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,0094-07-16 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3652,12053,35,906,2017-12-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0092-11-07 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3653,12281,59,906,2017-05-01,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,0114-06-11 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3654,15488,64,906,2017-04-01,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,0116-05-22 00:00:00,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0,21,1 Cottonwood Street,3150,VIC,Australia,9
3655,1003,93,841,2017-05-31,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,0108-08-05 00:00:00,Hanan,McGreay,Male,93,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0,53,2 Dwight Street,3187,VIC,Australia,11
3656,11568,1,841,2017-08-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0104-01-07 00:00:00,Hanan,McGreay,Male,93,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0,53,2 Dwight Street,3187,VIC,Australia,11
3657,13987,88,841,2017-07-26,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,0105-08-19 00:00:00,Hanan,McGreay,Male,93,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0,53,2 Dwight Street,3187,VIC,Australia,11
3658,14828,3,841,2017-01-31,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0107-10-03 00:00:00,Hanan,McGreay,Male,93,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0,53,2 Dwight Street,3187,VIC,Australia,11
3659,16695,54,841,2017-05-29,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,0116-08-03 00:00:00,Hanan,McGreay,Male,93,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0,53,2 Dwight Street,3187,VIC,Australia,11
